movieId,title,genres,year,overview,popularity
224338,Pieces of a Woman (2020),Drama,2020.0,"When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.",1.9093
224380,The Pale Door (2020),Horror|Western,2020.0,"The Dalton gang escape to a nearby town after a train robbery goes south, but they are met by a coven of witches with sinister plans for the unsuspecting outlaws.",0.6996
224407,Steel Rain 2: Summit (2020),Action|Drama|Thriller,2020.0,A futuristic film about a crisis near the brink of war after three leaders are kidnapped by a North Korean nuclear submarine in a coup d’état during a summit between the two Koreas and the United States.,1.2894
224411,You're Not Alone (2020),Horror|Thriller,2020.0,Comedian and artist Kim Noble explores contemporary loneliness through unorthodox socialization tactics.,0.0168
224463,Alone (2020),Thriller,2020.0,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",3.0802
224471,Cordelia (2020),Drama|Thriller,2020.0,,5.0
224509,Beth Stelling: Girl Daddy (2020),Comedy,2020.0,"Comedian Beth Stelling takes the stage at Minneapolis’ Varsity Theater to talk sex, drugs, and babies in her hilarious new special Beth Stelling: Girl Daddy. Musing on the ways that sexual pleasure is different for men and women, Stelling’s not ashamed to admit that she always thinks her massage therapist is falling for her – and is not afraid to call male comedians out for making lazy #MeToo jokes. Stelling also shares her takes on being a relationship person, having reverse body dysmorphia, alternative wedding traditions, her relationship with her Orlando-based actor father whose personality is “Fox News,” talking sex with her may-as-well-be-virginal mom, and how her sisters just love to make babies.",0.1642
224519,Brutus Vs César (2020),Adventure|Comedy,2020.0,"Faced with the tyranny of Caesar who acts as absolute master over Rome, Senators Rufus and Cassius form a plot to assassinate him.",0.4546
224527,Miss Marx (2020),Drama,2020.0,"In her public persona, Eleanor “Tussy” Marx was a translator, actress, a children’s rights activist and a persuasive labour organizer, a tireless powerhouse determined to carry on her father’s work. She held her own with twentieth century gods, including both her father and his colleague Engels. In her privately life, however, she was vulnerable and her attraction to the self-indulgent and self-important Edward Aveling led her into misery and ultimately proved fatal.",0.8598
224531,Strasbourg 1518 (2020),(no genres listed),2020.0,"Inspired by a powerful involuntary mania which took hold of citizens in the city of Strasbourg just over five hundred years ago, this film is a collaboration in isolation with some of the greatest dancers working today.",0.1238
224545,American Pie Presents: Girls' Rules (2020),Comedy,2020.0,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",6.9884
224575,Back To The Titanic (2020),Documentary,2020.0,Back to the Titanic documents the first manned dives to Titanic in nearly 15 years. New footage reveals fresh decay and sheds light on the ship’s future.,0.8284
224589,Monster Hunters (2020),Sci-Fi,2020.0,"When an alien prison ship crash lands and unleashes creature after creature in the California desert, they make quick work of the army that tries to stop them. Now, the only hope of stopping the aliens rests with a secret branch of the government specializing in alien weaponry. But with the team untested in actual combat, the battle for Earth will be brutal.",0.9456
224613,I Am Woman (2020),Drama,2020.0,"In 1966, Helen Reddy landed in New York with her three year old daughter, a suitcase, and $230 in her pocket. Within weeks, she was broke. Within months, she was in love. Within five years, she was one of the biggest superstars of her time and an icon of the 1970s feminist movement who wrote a song which galvanized a generation of women to fight for change.",0.7615
224629,Santana (2020),Action,2020.0,Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago. They may kill each other before capturing the bad guys.,0.7726
224635,Padrenostro (2020),Drama,2020.0,"Two young boys, Valerio and Christian, form a powerful friendship over the summer.",0.4025
224637,The Disciple (2020),Drama,2020.0,"Self-doubt, sacrifice and struggle converge into an existential crisis for a devoted classical vocalist as the mastery he strives for remains elusive.",0.4632
224639,Mandibles (2020),Comedy|Fantasy,2020.0,"When two simple-minded best friends find a giant fly trapped in the trunk of a stolen car, they decide to train it in hopes of striking it rich.",0.5802
224641,The World to Come (2020),Drama,2020.0,"In 1856, two women forge a close connection despite their isolation on the American frontier.",1.7742
224643,Sun Children (2020),Drama,2020.0,"The story of 12-year-old Ali and his three friends. Together they work hard to survive and support their families, doing small jobs in a garage and committing petty crimes to make fast money. In a turn of events that seems miraculous, Ali is entrusted to find hidden treasure underground. He recruits his gang, but first, to gain access to the tunnel, the children must enroll at the Sun School, a charitable institution that tries to educate street kids and child laborers, close to where the treasure is located.",0.7324
224647,Molecole (2020),Documentary,2020.0,"Stuck in his hometown, Venice, during the pandemic, director Andrea Segre turns the camera on the frozen city, while reminiscing about his father, a scientist and chemist, and the past.",0.1975
224649,The Macaluso Sisters (2020),Drama,2020.0,"Maria, Pinuccia, Lia, Katia and Antonella are five sisters who live in an apartment in Palermo. They make a living by renting doves for ceremonies. On a normal day at the beach, tragedy strucks.",0.4165
224655,Lost Girls and Love Hotels (2020),Drama|Thriller,2020.0,"Searching for escape in Tokyo's back alleys, a haunted English teacher explores love and lust with a dashing Yakuza, as their tumultuous affair takes her on a journey through the city's dive bars and three-hour love hotels.",1.7033
224657,Coastal Elites (2020),Comedy|Drama,2020.0,"A socially distanced comedic satire that spotlights five characters breaking down and breaking through as they grapple with politics, culture, and the pandemic.",0.5834
224665,Tove (2020),Drama,2020.0,"Helsinki, 1945. The end of the war brings a new sense of artistic and social freedom for painter Tove Jansson. While focusing her artistic dreams on painting, the enchanting tales of the ‘Moomin’ creatures she told to scared children in bomb shelters, rapidly take on a life of their own, bringing international fame.",0.4339
224669,Bandar Band (2020),Drama,2020.0,Manijeh Hekmat's music-infused twist on a road movie follows a band's day-long journey across a flooded landscape to Tehran.,0.0522
224671,The Water Man (2020),Drama,2020.0,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",1.2164
